Open,High,Low,Close,Adj Close,Volume,Buy or sell,Yesterdays Open,Yesterdays High,Yesterdays Low,Yesterdays Close,
3025.169922,3049.169922,2998.610107,3044.310059,3044.310059,7275080000,Buy,3038.780029,3062.179932,3031.540039,3055.72998,3055.72998
3064.780029,3081.070068,3051.639893,3080.820068,3080.820068,5187230000,Buy,3098.899902,3130.939941,3098.899902,3122.870117,3122.870117
3111.560059,3128.909912,3090.409912,3112.350098,3112.350098,6428130000,Buy,3163.840088,3211.719971,3163.840088,3193.929932,3193.929932
3199.919922,3233.129883,3196,3232.389893,3232.389893,8437380000,Buy,3213.320068,3222.709961,3193.110107,3207.179932,3207.179932
3213.419922,3223.27002,3181.48999,3190.139893,3190.139893,6570840000,Sell,3123.530029,3123.530029,2999.48999,3002.100098,3002.100098
3071.040039,3088.419922,2984.469971,3041.310059,3041.310059,5832250000,Sell,2993.76001,3079.76001,2965.659912,3066.590088,3066.590088
3131,3153.449951,3076.060059,3124.73999,3124.73999,5829240000,Sell,3136.129883,3141.159912,3108.030029,3113.48999,3113.48999
3101.639893,3120,3093.51001,3115.340088,3115.340088,4429030000,Buy,3140.290039,3155.530029,3083.110107,3097.73999,3097.73999
3094.419922,3120.919922,3079.389893,3117.860107,3117.860107,4665380000,Buy,3138.699951,3154.899902,3127.120117,3131.290039,3131.290039
3114.399902,3115.01001,3032.129883,3050.330078,3050.330078,5587200000,Sell,3046.600098,3086.25,3024.01001,3083.76001,3083.76001
3073.199951,3073.72998,3004.629883,3009.050049,3009.050049,8098120000,Sell,3018.590088,3053.889893,2999.73999,3053.23999,3053.23999
3050.199951,3111.51001,3047.830078,3100.290039,3100.290039,4696280000,Buy,3105.919922,3128.439941,3101.169922,3115.860107,3115.860107
3143.639893,3165.810059,3124.52002,3130.01001,3130.01001,4190830000,Sell,3155.290039,3182.590088,3155.290039,3179.719971,3179.719971
3166.439941,3184.149902,3142.929932,3145.320068,3145.320068,4563700000,Sell,3153.070068,3171.800049,3136.530029,3169.939941,3169.939941
3176.169922,3179.780029,3115.699951,3152.050049,3152.050049,4829020000,Sell,3152.469971,3186.820068,3136.219971,3185.040039,3185.040039
3205.080078,3235.320068,3149.429932,3155.219971,3155.219971,4890780000,Sell,3141.110107,3200.949951,3127.659912,3197.52002,3197.52002
3225.97998,3238.280029,3200.76001,3226.560059,3226.560059,4669760000,Buy,3208.360107,3220.389893,3198.590088,3215.570068,3215.570068
3224.209961,3233.52002,3205.649902,3224.72998,3224.72998,3993830000,Buy,3224.290039,3258.610107,3215.159912,3251.840088,3251.840088
3268.52002,3277.290039,3247.77002,3257.300049,3257.300049,4547960000,Sell,3254.860107,3279.320068,3253.100098,3276.02002,3276.02002
3271.639893,3279.98999,3222.659912,3235.659912,3235.659912,4290460000,Sell,3218.580078,3227.26001,3200.050049,3215.629883,3215.629883
3219.840088,3241.429932,3214.25,3239.409912,3239.409912,3963910000,Buy,3234.27002,3243.719971,3216.169922,3218.439941,3218.439941
3227.219971,3264.73999,3227.219971,3258.439941,3258.439941,4676300000,Buy,3231.76001,3250.919922,3204.129883,3246.219971,3246.219971
3270.449951,3272.169922,3220.26001,3271.120117,3271.120117,5117260000,Buy,3288.26001,3302.72998,3284.530029,3294.610107,3294.610107
3289.919922,3306.840088,3286.370117,3306.51001,3306.51001,4621670000,Buy,3317.370117,3330.77002,3317.370117,3327.77002,3327.77002
3323.169922,3351.030029,3318.139893,3349.159912,3349.159912,4267490000,Buy,3340.050049,3352.540039,3328.719971,3351.280029,3351.280029
3356.040039,3363.290039,3335.439941,3360.469971,3360.469971,4318570000,Buy,3370.340088,3381.01001,3326.439941,3333.689941,3333.689941
3355.459961,3387.889893,3355.459961,3380.350098,3380.350098,3768560000,Buy,3372.949951,3387.23999,3363.350098,3373.429932,3373.429932
3368.659912,3378.51001,3361.639893,3372.850098,3372.850098,3193400000,Buy,3380.860107,3387.590088,3379.219971,3381.98999,3381.98999
3387.040039,3395.060059,3370.149902,3389.780029,3389.780029,3881310000,Buy,3392.51001,3399.540039,3369.659912,3374.850098,3374.850098
3360.47998,3390.800049,3354.689941,3385.51001,3385.51001,3642850000,Buy,3386.01001,3399.959961,3379.310059,3397.159912,3397.159912
3418.090088,3432.090088,3413.129883,3431.280029,3431.280029,3728690000,Buy,3435.949951,3444.209961,3425.840088,3443.620117,3443.620117
3449.969971,3481.070068,3444.149902,3478.72998,3478.72998,3754360000,Buy,3485.139893,3501.379883,3468.350098,3484.550049,3484.550049
3494.689941,3509.22998,3484.320068,3508.01001,3508.01001,3855880000,Buy,3509.72998,3514.77002,3493.25,3500.310059,3500.310059
3507.439941,3528.030029,3494.600098,3526.649902,3526.649902,4083110000,Buy,3543.76001,3588.110107,3535.22998,3580.840088,3580.840088
3564.73999,3564.850098,3427.409912,3455.060059,3455.060059,4898680000,Sell,3453.600098,3479.149902,3349.629883,3426.959961,3426.959961
3371.879883,3379.969971,3329.27002,3331.840088,3331.840088,4665600000,Sell,3369.820068,3424.77002,3366.840088,3398.959961,3398.959961
3412.560059,3425.550049,3329.25,3339.189941,3339.189941,4192250000,Sell,3352.699951,3368.949951,3310.469971,3340.969971,3340.969971
3363.560059,3402.929932,3363.560059,3383.540039,3383.540039,3832130000,Buy,3407.72998,3419.47998,3389.25,3401.199951,3401.199951
3411.22998,3428.919922,3384.449951,3385.48999,3385.48999,4710030000,Sell,3346.860107,3375.169922,3328.820068,3357.01001,3357.01001
3357.379883,3362.27002,3292.399902,3319.469971,3319.469971,7068700000,Sell,3285.570068,3285.570068,3229.100098,3281.060059,3281.060059
3295.75,3320.310059,3270.949951,3315.570068,3315.570068,3963300000,Buy,3320.110107,3323.350098,3232.570068,3236.919922,3236.919922
3226.139893,3278.699951,3209.449951,3246.590088,3246.590088,4599470000,Buy,3236.659912,3306.879883,3228.439941,3298.459961,3298.459961
3333.899902,3360.73999,3332.909912,3351.600098,3351.600098,3946060000,Buy,3350.919922,3357.919922,3327.540039,3335.469971,3335.469971
3341.209961,3393.560059,3340.469971,3363,3363,4722530000,Buy,3385.870117,3397.179932,3361.389893,3380.800049,3380.800049
3338.939941,3369.100098,3323.689941,3348.419922,3348.419922,3961550000,Buy,3367.27002,3409.570068,3367.27002,3408.600098,3408.600098
3408.73999,3431.560059,3354.540039,3360.969971,3360.969971,4443380000,Sell,3384.560059,3426.26001,3384.560059,3419.439941,3419.439941
3434.280029,3447.280029,3428.149902,3446.830078,3446.830078,3856190000,Buy,3459.669922,3482.340088,3458.070068,3477.139893,3477.139893
3500.02002,3549.850098,3499.610107,3534.219971,3534.219971,3428970000,Buy,3534.01001,3534.01001,3500.860107,3511.929932,3511.929932
3515.469971,3527.939941,3480.550049,3488.669922,3488.669922,3840630000,Sell,3453.719971,3489.080078,3440.889893,3483.340088,3483.340088
3493.5,3515.76001,3480.449951,3483.810059,3483.810059,4675890000,Sell,3493.659912,3502.419922,3419.929932,3426.919922,3426.919922
3439.379883,3476.929932,3435.649902,3443.120117,3443.120117,3901260000,Buy,0,0,0,0,0
